TIME,RUNTIME,REF_pCO2,REF_TEMP,NODE_pCO2,NODE_TEMP,PO_RAW
EOS,2026-06-13 09:42:14.420,26.45,5506.52,22.93,5524.09,23.17
PO,
THERM, b'TemperatureAir = 21.24, TemperatureH2O = 21.54'
EOS,2026-06-13 09:42:15.474,27.50,5506.52,22.93,5524.35,23.17
PO,s) Single sample acquisition in command mode
THERM, b'TemperatureAir = 21.27, TemperatureH2O = 21.51'
EOS,2026-06-13 09:42:16.475,28.50,5506.56,22.93,5524.35,23.17
PO,***************************************************************************************
THERM, b'TemperatureAir = 21.27, TemperatureH2O = 21.51'
EOS,2026-06-13 09:42:17.475,29.50,5506.73,22.93,5524.79,23.17
PO,
THERM, b'TemperatureAir = 21.24, TemperatureH2O = 21.51'
EOS,2026-06-13 09:42:18.475,30.50,5506.73,22.93,5524.79,23.17
PO,>>1
THERM, b'TemperatureAir = 21.24, TemperatureH2O = 21.51'
EOS,2026-06-13 09:42:19.476,31.50,5507.20,22.93,5525.31,23.17
PO,Please wait or stop sampling.
THERM, b'TemperatureAir = 21.27, TemperatureH2O = 21.51'
EOS,2026-06-13 09:42:20.476,32.50,5507.20,22.93,5525.31,23.17
PO,
THERM, b'TemperatureAir = 21.24, TemperatureH2O = 21.54'
EOS,2026-06-13 09:42:21.476,33.50,5508.35,22.93,5525.47,23.17
PO,***************************************************************************************
THERM, b'TemperatureAir = 21.27, TemperatureH2O = 21.51'
EOS,2026-06-13 09:42:22.477,34.50,5508.35,22.93,5525.47,23.17
PO,1) START sampling mode                                    6) Print status banner
THERM, b'TemperatureAir = 21.24, TemperatureH2O = 21.51'
EOS,2026-06-13 09:42:23.477,35.50,5509.53,22.93,5525.50,23.17
PO,2) STOP sampling                                          7) Pressure and temperature
THERM, b'TemperatureAir = 21.27, TemperatureH2O = 21.51'
EOS,2026-06-13 09:42:24.477,36.50,5509.53,22.93,5525.50,23.17
PO,3) Setup sampling
THERM, b'TemperatureAir = 21.27, TemperatureH2O = 21.51'
EOS,2026-06-13 09:42:25.477,37.50,5510.19,22.93,5525.46,23.17
PO,
THERM, b'TemperatureAir = 21.27, TemperatureH2O = 21.51'
EOS,2026-06-13 09:42:26.478,38.50,5510.19,22.93,5525.46,23.17
PO,4) View logged data                                       t) Set clock time
THERM, b'TemperatureAir = 21.27, TemperatureH2O = 21.51'
EOS,2026-06-13 09:42:27.478,39.50,5510.50,22.93,5525.29,23.17
PO,5) Erase logged data                                      b) Set baud rate
THERM, b'TemperatureAir = 21.24, TemperatureH2O = 21.51'
EOS,2026-06-13 09:42:28.478,40.51,5510.50,22.93,5525.29,23.17
PO,
THERM, b'TemperatureAir = 21.27, TemperatureH2O = 21.51'
EOS,2026-06-13 09:42:29.479,41.51,5510.60,22.93,5525.20,23.17
PO,s) Single sample acquisition in command mode
THERM, b'TemperatureAir = 21.27, TemperatureH2O = 21.51'
EOS,2026-06-13 09:42:30.479,42.51,5510.60,22.93,5525.20,23.17
PO,***************************************************************************************
THERM, b'TemperatureAir = 21.27, TemperatureH2O = 21.54'
EOS,2026-06-13 09:42:31.479,43.51,5510.63,22.93,5525.17,23.17
PO,
THERM, b'TemperatureAir = 21.27, TemperatureH2O = 21.54'
EOS,2026-06-13 09:42:32.480,44.51,5510.63,22.93,5525.17,23.17
PO,>>
THERM, b'TemperatureAir = 21.27, TemperatureH2O = 21.54'
EOS,2026-06-13 09:42:33.480,45.51,5510.65,22.93,5525.19,23.17
PO,
THERM, b'TemperatureAir = 21.24, TemperatureH2O = 21.54'
EOS,2026-06-13 09:42:34.480,46.51,5510.65,22.93,5525.19,23.17
PO,Invalid command
THERM, b'TemperatureAir = 21.27, TemperatureH2O = 21.54'
EOS,2026-06-13 09:42:35.480,47.51,5510.67,22.93,5525.22,23.17
PO,
THERM, b'TemperatureAir = 21.27, TemperatureH2O = 21.51'
EOS,2026-06-13 09:42:36.481,48.51,5510.67,22.93,5525.22,23.17
PO,***************************************************************************************
THERM, b'TemperatureAir = 21.27, TemperatureH2O = 21.54'
EOS,2026-06-13 09:42:37.481,49.51,5510.75,22.93,5525.33,23.17
PO,1) START sampling mode                                    6) Print status banner
THERM, b'TemperatureAir = 21.24, TemperatureH2O = 21.51'
EOS,2026-06-13 09:42:38.481,50.51,5510.75,22.93,5525.33,23.17
PO,2) STOP sampling                                          7) Pressure and temperature
THERM, b'TemperatureAir = 21.27, TemperatureH2O = 21.54'
EOS,2026-06-13 09:42:39.482,51.51,5510.84,22.93,5525.60,23.17
PO,3) Setup sampling
THERM, b'TemperatureAir = 21.27, TemperatureH2O = 21.54'
EOS,2026-06-13 09:42:40.482,52.51,5510.84,22.93,5525.60,23.17
PO,
THERM, b'TemperatureAir = 21.27, TemperatureH2O = 21.54'
EOS,2026-06-13 09:42:41.482,53.51,5510.94,22.93,5526.08,23.17
PO,4) View logged data                                       t) Set clock time
THERM, b'TemperatureAir = 21.27, TemperatureH2O = 21.54'
EOS,2026-06-13 09:42:42.483,54.51,5510.94,22.93,5526.08,23.17
PO,5) Erase logged data                                      b) Set baud rate
THERM, 
EOS,2026-06-13 09:42:43.483,55.51,5511.03,22.93,5526.55,23.17
PO,
THERM, b'TemperatureAir = 21.27, TemperatureH2O = 21.54'
EOS,2026-06-13 09:42:44.483,56.51,5511.03,22.93,5526.55,23.17
PO,s) Single sample acquisition in command mode
THERM, b'TemperatureAir = 21.27, TemperatureH2O = 21.51'
EOS,2026-06-13 09:42:45.484,57.51,5511.35,22.93,5526.88,23.17
PO,***************************************************************************************
THERM, b'TemperatureAir = 21.27, TemperatureH2O = 21.54'
EOS,2026-06-13 09:42:46.484,58.51,5511.35,22.93,5526.88,23.17
PO,
THERM, b'TemperatureAir = 21.27, TemperatureH2O = 21.54'
EOS,2026-06-13 09:42:47.484,59.51,5512.05,22.94,5527.12,23.17
PO,>>A M,2026,06,03,09,41,46,02173,02249,4000.00,3958.99,29.18,1010.36,29.54,4.7
THERM, b'TemperatureAir = 21.27, TemperatureH2O = 21.51'
EOS,2026-06-13 09:42:48.484,60.51,5512.05,22.94,5527.12,23.17
PO,A M,2026,06,03,09,41,48,02173,02249,4000.00,3959.22,29.18,1010.30,29.54,4.6
THERM, b'TemperatureAir = 21.27, TemperatureH2O = 21.54'
EOS,2026-06-13 09:42:49.485,61.51,5512.94,22.94,5527.12,23.17
PO,A M,2026,06,03,09,41,50,02173,02249,4000.00,3959.02,29.17,1010.35,29.54,4.6
THERM, 
EOS,2026-06-13 09:42:50.485,62.51,5512.94,22.94,5526.98,23.17
PO,A M,2026,06,03,09,41,52,02173,02249,4000.00,3959.31,29.17,1010.28,29.54,4.6
THERM, b'TemperatureAir = 21.27, TemperatureH2O = 21.54'
EOS,2026-06-13 09:42:51.485,63.51,5513.57,22.94,5526.98,23.17
PO,A M,2026,06,03,09,41,54,02173,02249,4000.00,3959.03,29.17,1010.35,29.54,4.7
THERM, b'TemperatureAir = 21.24, TemperatureH2O = 21.54'
EOS,2026-06-13 09:42:52.486,64.51,5513.57,22.94,5526.66,23.17
PO,A M,2026,06,03,09,41,56,02173,02248,4000.00,3960.65,29.17,1009.94,29.54,4.6
THERM, b'TemperatureAir = 21.27, TemperatureH2O = 21.54'
EOS,2026-06-13 09:42:53.486,65.51,5513.73,22.94,5526.66,23.17
PO,A M,2026,06,03,09,41,58,02173,02248,4000.00,3959.36,29.17,1010.26,29.54,4.7
THERM, b'TemperatureAir = 21.24, TemperatureH2O = 21.54'
EOS,2026-06-13 09:42:54.486,66.51,5513.73,22.94,5526.53,23.17
PO,A M,2026,06,03,09,42,00,02173,02248,4000.00,3960.22,29.16,1010.04,29.54,4.7
THERM, b'TemperatureAir = 21.27, TemperatureH2O = 21.54'
EOS,2026-06-13 09:42:55.487,67.51,5513.75,22.94,5526.53,23.17
PO,A M,2026,06,03,09,42,02,02173,02248,4000.00,3959.05,29.16,1010.34,29.54,4.6
THERM, b'TemperatureAir = 21.27, TemperatureH2O = 21.54'
EOS,2026-06-13 09:42:56.487,68.51,5513.75,22.94,5526.51,23.17
PO,A M,2026,06,03,09,42,04,02173,02248,4000.00,3959.89,29.16,1010.13,29.54,4.7
THERM, b'TemperatureAir = 21.27, TemperatureH2O = 21.54'
EOS,2026-06-13 09:42:57.487,69.51,5513.76,22.94,5526.51,23.17
PO,A M,2026,06,03,09,42,06,02173,02248,4000.00,3959.60,29.16,1010.20,29.54,4.7
THERM, 
EOS,2026-06-13 09:42:58.488,70.51,5513.76,22.94,5526.48,23.17
PO,A M,2026,06,03,09,42,08,02173,02248,4000.00,3959.92,29.16,1010.12,29.54,4.7
THERM, b'TemperatureAir = 21.27, TemperatureH2O = 21.54'
EOS,2026-06-13 09:42:59.488,71.51,5513.77,22.94,5526.48,23.17
PO,A M,2026,06,03,09,42,10,02173,02248,4000.00,3958.29,29.17,1010.54,29.54,4.7
THERM, b'TemperatureAir = 21.27, TemperatureH2O = 21.51'
EOS,2026-06-13 09:43:00.488,72.51,5513.77,22.94,5526.45,23.17
PO,A M,2026,06,03,09,42,12,02173,02248,4000.00,3958.84,29.17,1010.40,29.54,4.6
THERM, b'TemperatureAir = 21.31, TemperatureH2O = 21.54'
EOS,2026-06-13 09:43:01.489,73.52,5514.09,22.94,5526.45,23.17
PO,A M,2026,06,03,09,42,14,02173,02247,4000.00,3958.89,29.17,1010.38,29.54,4.6
THERM, b'TemperatureAir = 21.24, TemperatureH2O = 21.54'
EOS,2026-06-13 09:43:02.489,74.52,5514.09,22.94,5526.41,23.17
PO,A M,2026,06,03,09,42,16,02173,02247,4000.00,3959.36,29.17,1010.26,29.54,4.7
THERM, b'TemperatureAir = 21.27, TemperatureH2O = 21.54'
EOS,2026-06-13 09:43:03.489,75.52,5514.77,22.94,5526.41,23.17
PO,A M,2026,06,03,09,42,18,02173,02247,4000.00,3959.07,29.17,1010.34,29.54,4.6
THERM, b'TemperatureAir = 21.27, TemperatureH2O = 21.54'
EOS,2026-06-13 09:43:04.490,76.52,5514.77,22.94,5526.37,23.17
PO,A M,2026,06,03,09,42,20,02173,02247,4000.00,3957.93,29.17,1010.63,29.54,4.7
THERM, 
EOS,2026-06-13 09:43:05.490,77.52,5516.09,22.94,5526.37,23.17
PO,A M,2026,06,03,09,42,22,02173,02247,4000.00,3959.86,29.17,1010.14,29.54,4.7
THERM, b'TemperatureAir = 21.31, TemperatureH2O = 21.51'
EOS,2026-06-13 09:43:06.490,78.52,5516.09,22.94,5526.33,23.17
PO,A M,2026,06,03,09,42,24,02173,02247,4000.00,3958.88,29.16,1010.39,29.54,4.7
THERM, b'TemperatureAir = 21.24, TemperatureH2O = 21.54'
EOS,2026-06-13 09:43:07.491,79.52,5517.61,22.94,5526.33,23.17
PO,A M,2026,06,03,09,42,26,02173,02247,4000.00,3958.69,29.17,1010.44,29.54,4.6
THERM, b'TemperatureAir = 21.27, TemperatureH2O = 21.54'
EOS,2026-06-13 09:43:08.491,80.52,5519.34,22.94,5526.29,23.17
PO,A M,2026,06,03,09,42,28,02173,02247,4000.00,3959.46,29.17,1010.24,29.48,4.6
THERM, b'TemperatureAir = 21.27, TemperatureH2O = 21.54'
EOS,2026-06-13 09:43:09.491,81.52,5519.34,22.94,5526.29,23.17
PO,A M,2026,06,03,09,42,30,02173,02247,4000.00,3960.78,29.17,1009.90,29.48,4.7
THERM, b'TemperatureAir = 21.31, TemperatureH2O = 21.54'
EOS,2026-06-13 09:43:10.491,82.52,5521.26,22.94,5526.25,23.17
PO,A M,2026,06,03,09,42,32,02173,02247,4000.00,3960.14,29.17,1010.07,29.54,4.7
THERM, b'TemperatureAir = 21.27, TemperatureH2O = 21.54'
EOS,2026-06-13 09:43:11.492,83.52,5521.26,22.94,5526.25,23.17
PO,A M,2026,06,03,09,42,34,02173,02247,4000.00,3960.20,29.18,1010.05,29.54,4.7
THERM, b'TemperatureAir = 21.27, TemperatureH2O = 21.54'
EOS,2026-06-13 09:43:12.492,84.52,5523.01,22.94,5526.22,23.17
PO,A M,2026,06,03,09,42,36,02173,02247,4000.00,3960.09,29.18,1010.08,29.54,4.6
THERM, 
EOS,2026-06-13 09:43:13.493,85.52,5523.01,22.94,5526.22,23.17
PO,A M,2026,06,03,09,42,38,02173,02247,4000.00,3960.13,29.18,1010.07,29.48,4.6
THERM, b'TemperatureAir = 21.27, TemperatureH2O = 21.54'
EOS,2026-06-13 09:43:14.493,86.52,5524.62,22.94,5526.19,23.17
PO,A M,2026,06,03,09,42,40,02173,02247,4000.00,3959.03,29.19,1010.35,29.48,4.7
THERM, b'TemperatureAir = 21.27, TemperatureH2O = 21.54'
EOS,2026-06-13 09:43:15.493,87.52,5524.62,22.94,5526.19,23.17
PO,A M,2026,06,03,09,42,42,02173,02247,4000.00,3958.67,29.18,1010.44,29.48,4.7
THERM, b'TemperatureAir = 21.31, TemperatureH2O = 21.54'
EOS,2026-06-13 09:43:16.494,88.52,5525.15,22.94,5526.31,23.17
PO,A M,2026,06,03,09,42,44,02173,02247,4000.00,3959.42,29.19,1010.25,29.54,4.7
THERM, b'TemperatureAir = 21.27, TemperatureH2O = 21.54'
EOS,2026-06-13 09:43:17.494,89.52,5525.15,22.94,5526.31,23.17
PO,A M,2026,06,03,09,42,46,02173,02247,4000.00,3958.87,29.20,1010.39,29.48,4.6
THERM, b'TemperatureAir = 21.31, TemperatureH2O = 21.51'
EOS,2026-06-13 09:43:18.494,90.52,5525.20,22.94,5527.03,23.17
PO,A M,2026,06,03,09,42,48,02173,02247,4000.00,3959.22,29.20,1010.30,29.54,4.7
THERM, b'TemperatureAir = 21.27, TemperatureH2O = 21.54'
EOS,2026-06-13 09:43:19.494,91.52,5525.20,22.94,5527.03,23.17
PO,A M,2026,06,03,09,42,50,02173,02247,4000.00,3958.98,29.20,1010.36,29.54,4.7
THERM, 
EOS,2026-06-13 09:43:20.495,92.52,5525.12,22.94,5528.79,23.17
PO,A M,2026,06,03,09,42,52,02173,02247,4000.00,3958.68,29.19,1010.44,29.54,4.6
THERM, b'TemperatureAir = 21.27, TemperatureH2O = 21.54'
EOS,2026-06-13 09:43:21.495,93.52,5525.12,22.94,5528.79,23.17
PO,A M,2026,06,03,09,42,54,02173,02247,4000.00,3958.68,29.20,1010.44,29.54,4.7
THERM, b'TemperatureAir = 21.31, TemperatureH2O = 21.51'
EOS,2026-06-13 09:43:22.495,94.52,5525.08,22.94,5530.54,23.17
PO,A M,2026,06,03,09,42,56,02173,02247,4000.00,3959.29,29.20,1010.28,29.54,4.7
THERM, b'TemperatureAir = 21.31, TemperatureH2O = 21.54'
EOS,2026-06-13 09:43:23.496,95.52,5525.08,22.94,5530.54,23.17
PO,A M,2026,06,03,09,42,58,02173,02247,4000.00,3959.63,29.21,1010.20,29.54,4.7
THERM, b'TemperatureAir = 21.27, TemperatureH2O = 21.54'
EOS,2026-06-13 09:43:24.496,96.52,5524.89,22.94,5531.50,23.17
PO,A M,2026,06,03,09,43,00,02173,02247,4000.00,3959.10,29.21,1010.33,29.54,4.6
THERM, b'TemperatureAir = 21.31, TemperatureH2O = 21.54'
EOS,2026-06-13 09:43:25.496,97.52,5524.89,22.94,5531.50,23.17
PO,A M,2026,06,03,09,43,02,02173,02247,4000.00,3959.30,29.21,1010.28,29.54,4.7
THERM, b'TemperatureAir = 21.27, TemperatureH2O = 21.54'
EOS,2026-06-13 09:43:26.497,98.52,5524.47,22.94,5531.96,23.17
PO,A M,2026,06,03,09,43,04,02173,02247,4000.00,3958.75,29.21,1010.42,29.54,4.7
THERM, b'TemperatureAir = 21.31, TemperatureH2O = 21.54'
EOS,2026-06-13 09:43:27.497,99.52,5524.47,22.94,5531.96,23.17
PO,A M,2026,06,03,09,43,06,02173,02247,4000.00,3959.18,29.22,1010.31,29.48,4.6
THERM, 
EOS,2026-06-13 09:43:28.497,100.52,5523.58,22.94,5532.01,23.17
PO,A M,2026,06,03,09,43,08,02173,02247,4000.00,3960.38,29.22,1010.00,29.54,4.7
THERM, b'TemperatureAir = 21.31, TemperatureH2O = 21.54'
EOS,2026-06-13 09:43:29.498,101.52,5523.58,22.94,5532.01,23.17
PO,A M,2026,06,03,09,43,10,02173,02247,4000.00,3959.36,29.22,1010.26,29.48,4.7
THERM, b'TemperatureAir = 21.27, TemperatureH2O = 21.54'
EOS,2026-06-13 09:43:30.498,102.52,5522.74,22.94,5532.03,23.18
PO,A M,2026,06,03,09,43,12,02173,02247,4000.00,3960.40,29.23,1010.00,29.54,4.7
THERM, b'TemperatureAir = 21.27, TemperatureH2O = 21.54'
EOS,2026-06-13 09:43:31.498,103.52,5522.74,22.94,5532.03,23.18
PO,A M,2026,06,03,09,43,14,02173,02247,4000.00,3960.86,29.24,1009.88,29.54,4.6
THERM, b'TemperatureAir = 21.27, TemperatureH2O = 21.54'
EOS,2026-06-13 09:43:32.498,104.53,5522.18,22.94,5532.03,23.18
PO,A M,2026,06,03,09,43,16,02173,02247,4000.00,3959.27,29.24,1010.29,29.48,4.7
THERM, b'TemperatureAir = 21.27, TemperatureH2O = 21.58'
EOS,2026-06-13 09:43:33.499,105.53,5522.18,22.94,5532.03,23.18
PO,A M,2026,06,03,09,43,18,02173,02247,4000.00,3959.25,29.24,1010.29,29.54,4.7
THERM, b'TemperatureAir = 21.27, TemperatureH2O = 21.54'
EOS,2026-06-13 09:43:34.499,106.53,5521.79,22.94,5532.01,23.18
PO,A M,2026,06,03,09,43,20,02173,02247,4000.00,3959.98,29.25,1010.11,29.48,4.7
THERM, 
EOS,2026-06-13 09:43:35.499,107.53,5521.79,22.94,5532.01,23.18
PO,A M,2026,06,03,09,43,22,02173,02247,4000.00,3960.31,29.25,1010.02,29.48,4.6
THERM, b'TemperatureAir = 21.27, TemperatureH2O = 21.54'
EOS,2026-06-13 09:43:36.500,108.53,5521.74,22.94,5532.02,23.18
PO,A M,2026,06,03,09,43,24,02173,02247,4000.00,3959.15,29.26,1010.32,29.54,4.7
THERM, b'TemperatureAir = 21.27, TemperatureH2O = 21.54'
EOS,2026-06-13 09:43:37.500,109.53,5521.74,22.94,5532.02,23.18
PO,A M,2026,06,03,09,43,26,02173,02247,4000.00,3959.05,29.26,1010.34,29.54,4.7
THERM, b'TemperatureAir = 21.27, TemperatureH2O = 21.58'
EOS,2026-06-13 09:43:38.500,110.53,5521.74,22.94,5532.10,23.18
PO,A M,2026,06,03,09,43,28,02173,02247,4000.00,3958.83,29.26,1010.40,29.48,4.6
THERM, b'TemperatureAir = 21.27, TemperatureH2O = 21.54'
EOS,2026-06-13 09:43:39.501,111.53,5521.74,22.94,5532.10,23.18
PO,A M,2026,06,03,09,43,30,02172,02247,4000.00,3959.22,29.27,1010.30,29.54,4.6
THERM, b'TemperatureAir = 21.27, TemperatureH2O = 21.54'
EOS,2026-06-13 09:43:40.501,112.53,5521.79,22.94,5532.38,23.18
PO,A M,2026,06,03,09,43,32,02172,02247,4000.00,3958.99,29.27,1010.36,29.54,4.6
THERM, b'TemperatureAir = 21.27, TemperatureH2O = 21.54'
EOS,2026-06-13 09:43:41.501,113.53,5521.79,22.94,5532.38,23.18
PO,A M,2026,06,03,09,43,34,02173,02247,4000.00,3959.53,29.27,1010.22,29.48,4.7
THERM, 
EOS,2026-06-13 09:43:42.502,114.53,5521.84,22.94,5532.65,23.18
PO,A M,2026,06,03,09,43,36,02173,02247,4000.00,3960.22,29.28,1010.04,29.54,4.6
THERM, b'TemperatureAir = 21.27, TemperatureH2O = 21.54'
EOS,2026-06-13 09:43:43.502,115.53,5521.84,22.94,5532.91,23.18
PO,A M,2026,06,03,09,43,38,02173,02247,4000.00,3958.77,29.28,1010.42,29.54,4.7
THERM, b'TemperatureAir = 21.31, TemperatureH2O = 21.54'
EOS,2026-06-13 09:43:44.502,116.53,5521.83,22.94,5532.91,23.18
PO,A M,2026,06,03,09,43,40,02173,02247,4000.00,3958.91,29.29,1010.38,29.48,4.7
THERM, b'TemperatureAir = 21.27, TemperatureH2O = 21.54'
EOS,2026-06-13 09:43:45.503,117.53,5521.83,22.94,5533.17,23.18
PO,A M,2026,06,03,09,43,42,02173,02247,4000.00,3959.01,29.30,1010.35,29.54,4.6
THERM, b'TemperatureAir = 21.31, TemperatureH2O = 21.54'
EOS,2026-06-13 09:43:46.503,118.53,5521.71,22.94,5533.17,23.18
PO,A M,2026,06,03,09,43,44,02173,02247,4000.00,3958.35,29.30,1010.52,29.48,4.7
THERM, b'TemperatureAir = 21.31, TemperatureH2O = 21.58'
EOS,2026-06-13 09:43:47.503,119.53,5521.71,22.94,5533.22,23.18
PO,A M,2026,06,03,09,43,46,02173,02247,4000.00,3961.15,29.30,1009.81,29.48,4.7
THERM, b'TemperatureAir = 21.27, TemperatureH2O = 21.54'
EOS,2026-06-13 09:43:48.503,120.53,5521.30,22.94,5533.22,23.18
PO,A M,2026,06,03,09,43,48,02173,02247,4000.00,3960.73,29.31,1009.91,29.54,4.7
THERM, b'TemperatureAir = 21.31, TemperatureH2O = 21.54'
EOS,2026-06-13 09:43:49.504,121.53,5521.30,22.94,5533.21,23.18
PO,A M,2026,06,03,09,43,50,02173,02247,4000.00,3959.31,29.31,1010.28,29.48,4.8
THERM, 
EOS,2026-06-13 09:43:50.504,122.53,5520.91,22.94,5533.21,23.18
PO,
THERM, b'TemperatureAir = 21.31, TemperatureH2O = 21.54'
EOS,2026-06-13 09:43:51.504,123.53,5520.91,22.94,5533.20,23.18
PO,
THERM, b'TemperatureAir = 21.27, TemperatureH2O = 21.54'
EOS,2026-06-13 09:43:52.505,124.53,5520.65,22.94,5533.20,23.18
PO,A M,2026,06,03,09,43,52,02173,02247,4000.00,3958.51,29.32,1010.48,29.48,4.7
THERM, b'TemperatureAir = 21.31, TemperatureH2O = 21.58'
EOS,2026-06-13 09:43:53.505,125.53,5520.65,22.94,5533.24,23.19
PO,A M,2026,06,03,09,43,54,02173,02247,4000.00,3960.65,29.31,1009.93,29.48,4.7
THERM, b'TemperatureAir = 21.27, TemperatureH2O = 21.54'
EOS,2026-06-13 09:43:54.505,126.53,5520.50,22.94,5533.24,23.19
PO,
THERM, b'TemperatureAir = 21.27, TemperatureH2O = 21.58'
EOS,2026-06-13 09:43:55.506,127.53,5520.50,22.94,5533.42,23.19
PO,A M,2026,06,03,09,43,56,02173,02247,4000.00,3959.20,29.33,1010.30,29.54,4.7
THERM, b'TemperatureAir = 21.27, TemperatureH2O = 21.54'
EOS,2026-06-13 09:43:56.506,128.53,5520.42,22.94,5533.42,23.19
PO,
THERM, 
EOS,2026-06-13 09:43:57.506,129.53,5520.42,22.94,5533.63,23.19
PO,
THERM, b'TemperatureAir = 21.27, TemperatureH2O = 21.54'
EOS,2026-06-13 09:43:58.507,130.53,5520.32,22.94,5533.63,23.19
PO,A M,2026,06,03,09,43,58,02173,02247,4000.00,3959.16,29.33,1010.32,29.54,4.7
THERM, b'TemperatureAir = 21.27, TemperatureH2O = 21.54'
EOS,2026-06-13 09:43:59.507,131.53,5520.16,22.94,5533.80,23.19
PO,A M,2026,06,03,09,44,00,02173,02247,4000.00,3959.15,29.33,1010.32,29.54,4.7
THERM, b'TemperatureAir = 21.27, TemperatureH2O = 21.54'
EOS,2026-06-13 09:44:00.507,132.53,5520.16,22.94,5533.80,23.19
PO,
THERM, b'TemperatureAir = 21.31, TemperatureH2O = 21.54'
EOS,2026-06-13 09:44:01.508,133.53,5519.96,22.94,5534.11,23.19
